		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
29/02/20	12:00 a	26.7	26.7	26.7	89	24.7	1.3	NE	0.40	2.2	NE	26.7	30.4	30.4	29.8	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	27.1	72	21.6	29.3	13.25	1.1465	0.03	116	1	100.0	5
29/02/20	12:05 a	26.7	26.7	26.7	89	24.7	1.3	N	0.40	3.6	N	26.7	30.4	30.4	29.8	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	27.1	72	21.6	29.3	13.25	1.1464	0.00	115	1	100.0	5
29/02/20	12:10 a	26.7	26.7	26.7	89	24.8	1.3	NNE	0.40	2.2	NNE	26.7	30.6	30.6	30.0	1013.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	27.1	72	21.6	29.3	13.25	1.1463	0.00	117	1	100.0	5
29/02/20	12:15 a	26.7	26.7	26.7	89	24.8	1.8	NNE	0.54	3.6	NNE	26.7	30.6	30.6	30.0	1012.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	27.1	72	21.6	29.3	13.25	1.1462	0.00	117	1	100.0	5
29/02/20	12:20 a	26.7	26.7	26.7	89	24.8	0.9	NNE	0.27	3.1	NNE	26.7	30.6	30.6	30.0	1013.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	27.1	72	21.6	29.3	13.25	1.1463	0.00	116	1	100.0	5
29/02/20	12:25 a	26.7	26.7	26.7	89	24.8	1.3	N	0.40	2.2	N	26.7	30.6	30.6	30.0	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	27.1	72	21.6	29.3	13.25	1.1461	0.00	114	1	100.0	5
29/02/20	12:30 a	26.7	26.7	26.6	89	24.7	0.9	NNE	0.27	2.2	N	26.7	30.4	30.4	29.8	1012.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	27.1	72	21.6	29.3	13.25	1.1461	0.00	114	1	100.0	5
29/02/20	12:35 a	26.6	26.7	26.6	89	24.6	0.9	NNE	0.27	1.8	ENE	26.6	30.3	30.3	29.7	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	27.1	72	21.6	29.3	13.25	1.1466	0.00	117	1	100.0	5
29/02/20	12:40 a	26.7	26.7	26.6	89	24.7	1.3	NNE	0.40	3.1	NE	26.7	30.4	30.4	29.8	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	27.0	72	21.5	29.2	13.25	1.1464	0.00	118	1	100.0	5
