		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
26/02/20	12:00 a	26.2	26.2	26.1	94	25.1	0.4	NNE	0.13	1.3	NNE	26.2	29.9	29.9	29.3	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.6	72	22.1	30.3	13.25	1.1438	0.00	115	1	100.0	5
26/02/20	12:05 a	26.2	26.2	26.2	94	25.1	0.9	NNE	0.27	1.8	ENE	26.2	29.9	29.9	29.3	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.6	72	22.1	30.3	13.25	1.1438	0.00	110	1	96.5	5
26/02/20	12:10 a	26.2	26.2	26.1	94	25.1	0.9	NNE	0.27	2.2	NE	26.2	29.9	29.9	29.3	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.6	72	22.1	30.3	13.25	1.1437	0.00	116	1	100.0	5
26/02/20	12:15 a	26.2	26.2	26.2	94	25.1	0.9	N	0.27	1.8	NE	26.2	29.9	29.9	29.3	1013.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.6	72	22.1	30.3	13.25	1.1435	0.00	111	1	97.4	5
26/02/20	12:20 a	26.2	26.2	26.2	94	25.1	0.4	NE	0.13	1.3	NE	26.2	29.9	29.9	29.3	1012.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.5	72	22.0	30.2	13.25	1.1437	0.00	114	1	100.0	5
26/02/20	12:25 a	26.2	26.2	26.2	94	25.1	0.4	NE	0.13	1.3	NE	26.2	29.9	29.9	29.3	1012.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.6	72	22.1	30.3	13.25	1.1434	0.00	113	1	99.1	5
26/02/20	12:30 a	26.2	26.2	26.2	94	25.1	0.4	NE	0.13	1.3	NE	26.2	29.9	29.9	29.3	1012.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.6	72	22.1	30.3	13.25	1.1433	0.00	112	1	98.2	5
26/02/20	12:35 a	26.2	26.2	26.1	94	25.1	0.4	NE	0.13	1.3	NE	26.2	29.9	29.9	29.3	1012.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.6	72	22.1	30.3	13.25	1.1431	0.00	113	1	99.1	5
26/02/20	12:40 a	26.1	26.2	26.1	94	25.1	0.4	NE	0.13	1.3	NE	26.1	29.8	29.8	29.2	1012.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.6	72	22.1	30.3	13.25	1.1431	0.00	113	1	99.1	5
26/02/20	12:45 a	26.1	26.1	26.1	94	25.0	0.4	NE	0.13	1.3	NE	26.1	29.7	29.7	29.1	1012.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.6	72	22.1	30.3	13.25	1.1429	0.00	115	1	100.0	5
26/02/20	12:50 a	26.1	26.1	26.1	94	25.1	0.4	NE	0.13	1.3	NE	26.1	29.8	29.8	29.2	1012.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.6	72	22.1	30.3	13.25	1.1430	0.00	116	1	100.0	5
26/02/20	12:55 a	26.1	26.1	26.1	94	25.0	0.4	NNE	0.13	1.3	NNE	26.1	29.7	29.7	29.1	1012.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.5	72	22.0	30.2	13.25	1.1432	0.00	115	1	100.0	5
26/02/20	1:00 a	26.0	26.1	26.0	94	25.0	0.9	NNE	0.27	1.3	NNE	26.0	29.6	29.6	28.9	1012.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.5	72	22.0	30.2	13.25	1.1430	0.00	117	1	100.0	5
26/02/20	1:05 a	25.9	26.0	25.9	94	24.9	0.9	NE	0.27	1.8	NE	25.9	29.4	29.4	28.8	1012.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.5	72	22.0	30.2	13.25	1.1431	0.00	116	1	100.0	5
26/02/20	1:10 a	25.9	25.9	25.9	94	24.9	1.3	NNE	0.40	1.8	NE	25.9	29.4	29.4	28.8	1012.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.5	72	22.0	30.2	13.25	1.1431	0.00	113	1	99.1	5
26/02/20	1:15 a	26.0	26.0	25.9	94	25.0	0.9	NE	0.27	1.8	NE	26.0	29.6	29.6	28.9	1012.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.5	72	22.0	30.2	13.25	1.1431	0.00	116	1	100.0	5
