		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
23/02/20	12:00 a	25.7	25.8	25.7	90	24.0	1.8	NNE	0.54	4.0	N	25.7	28.4	28.4	27.8	1014.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.8	67	21.1	30.1	12.11	1.1453	0.03	112	1	98.2	5
23/02/20	12:05 a	25.8	25.8	25.7	90	24.0	1.3	NNE	0.40	3.1	NNE	25.8	28.6	28.6	27.9	1013.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.8	67	21.1	30.1	12.11	1.1452	0.00	108	1	94.7	5
23/02/20	12:10 a	25.8	25.8	25.7	90	24.0	1.8	NNE	0.54	3.6	NNE	25.8	28.6	28.6	27.9	1013.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.8	67	21.1	29.9	12.11	1.1455	0.00	106	1	93.0	5
23/02/20	12:15 a	25.7	25.8	25.7	90	24.0	1.8	NE	0.54	2.7	N	25.7	28.4	28.4	27.8	1013.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.8	67	21.1	29.9	12.11	1.1454	0.00	106	1	93.0	5
23/02/20	12:20 a	25.7	25.7	25.6	90	23.9	1.8	NNE	0.54	4.0	NE	25.7	28.3	28.3	27.6	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.8	67	21.1	29.9	12.11	1.1452	0.00	112	1	98.2	5
23/02/20	12:25 a	25.7	25.7	25.7	90	23.9	1.8	NNE	0.54	4.0	NE	25.7	28.3	28.3	27.6	1013.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.7	67	21.0	29.8	12.11	1.1454	0.00	111	1	97.4	5
23/02/20	12:30 a	25.7	25.7	25.7	90	23.9	1.8	NE	0.54	3.1	NNE	25.7	28.3	28.3	27.6	1013.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.7	67	21.0	29.8	12.11	1.1453	0.00	112	1	98.2	5
23/02/20	12:35 a	25.7	25.7	25.7	90	23.9	1.3	NE	0.40	3.6	NNE	25.7	28.3	28.3	27.6	1013.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.7	67	21.0	29.8	12.11	1.1453	0.00	106	1	93.0	5
23/02/20	12:40 a	25.6	25.7	25.6	90	23.8	1.3	NE	0.40	2.2	NE	25.6	28.2	28.2	27.4	1013.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.7	68	21.3	30.0	12.31	1.1449	0.00	109	1	95.6	5
