		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
16/06/19	7:55 p	28.1	28.1	28.1	87	25.7	0.0	ENE	0.00	0.9	ENE	28.1	33.8	33.8	33.0	1010.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	30.6	76	25.9	38.4	14.42	1.1217	0.00	114	1	100.0	5
16/06/19	8:00 p	28.1	28.1	28.0	87	25.7	0.0	NE	0.00	0.9	NE	28.1	33.8	33.8	33.0	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	30.6	76	25.8	38.2	14.43	1.1222	0.03	115	1	100.0	5
16/06/19	8:05 p	28.1	28.1	28.1	87	25.7	0.0	---	0.00	0.0	---	28.1	33.8	33.8	33.0	1011.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	30.6	76	25.8	38.2	14.43	1.1224	0.00	117	1	100.0	5
16/06/19	8:10 p	28.0	28.1	27.9	88	25.8	0.0	---	0.00	0.0	---	28.0	33.8	33.8	33.1	1011.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	30.6	76	25.8	38.2	14.43	1.1224	0.00	117	1	100.0	5
16/06/19	8:15 p	27.9	27.9	27.9	88	25.8	0.4	NE	0.13	0.9	NE	27.9	33.7	33.7	32.9	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.5	77	26.0	38.4	14.74	1.1223	0.00	117	1	100.0	5
16/06/19	8:20 p	27.9	27.9	27.9	88	25.7	0.4	E	0.13	1.3	NE	27.9	33.5	33.5	32.7	1011.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.5	77	26.0	38.4	14.74	1.1223	0.00	117	1	100.0	5
16/06/19	8:25 p	27.9	27.9	27.9	88	25.8	0.4	ENE	0.13	0.9	ENE	27.9	33.7	33.7	32.9	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.5	77	26.0	38.4	14.74	1.1224	0.00	114	1	100.0	5
16/06/19	8:30 p	27.8	27.9	27.8	88	25.7	0.4	NE	0.13	0.9	NE	27.8	33.3	33.3	32.6	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.4	77	26.0	38.2	14.74	1.1227	0.00	115	1	100.0	5
16/06/19	8:35 p	27.8	27.8	27.8	89	25.8	0.0	E	0.00	0.9	E	27.8	33.3	33.3	32.6	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.4	77	26.0	38.2	14.74	1.1227	0.00	116	1	100.0	5
16/06/19	8:40 p	27.8	27.8	27.8	89	25.8	0.0	---	0.00	0.0	---	27.8	33.3	33.3	32.6	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.4	77	26.0	38.2	14.74	1.1227	0.00	118	1	100.0	5
16/06/19	8:45 p	27.8	27.8	27.7	88	25.6	0.4	NE	0.13	1.3	NE	27.8	33.2	33.2	32.4	1011.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.4	77	25.9	38.1	14.75	1.1232	0.00	117	1	100.0	5
16/06/19	8:50 p	27.8	27.8	27.8	88	25.7	0.9	NE	0.27	1.8	NE	27.8	33.3	33.3	32.6	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.4	77	25.9	38.1	14.75	1.1231	0.00	117	1	100.0	5
16/06/19	8:55 p	27.8	27.9	27.8	88	25.7	0.4	NE	0.13	1.3	NE	27.8	33.3	33.3	32.6	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.3	77	25.8	37.7	14.76	1.1236	0.00	117	1	100.0	5
16/06/19	9:00 p	27.8	27.9	27.8	88	25.7	0.9	NE	0.27	1.3	NNE	27.8	33.3	33.3	32.6	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.3	77	25.8	37.7	14.76	1.1238	0.03	115	1	100.0	5
16/06/19	9:05 p	27.8	27.9	27.8	88	25.7	0.9	NE	0.27	1.8	NNE	27.8	33.3	33.3	32.6	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.2	77	25.7	37.6	14.77	1.1240	0.00	114	1	100.0	5
16/06/19	9:10 p	27.9	27.9	27.8	88	25.7	0.9	NE	0.27	1.8	NE	27.9	33.5	33.5	32.7	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.2	77	25.7	37.4	14.77	1.1243	0.00	117	1	100.0	5
16/06/19	9:15 p	27.8	27.9	27.8	88	25.7	0.9	ENE	0.27	1.8	NE	27.8	33.3	33.3	32.6	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.1	78	25.8	37.3	15.06	1.1246	0.00	117	1	100.0	5
16/06/19	9:20 p	27.7	27.8	27.7	88	25.6	0.9	ENE	0.27	1.8	NE	27.7	33.1	33.1	32.3	1011.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	30.1	78	25.8	37.3	15.06	1.1247	0.00	116	1	100.0	5
