		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
13/12/19	12:00 a	25.9	26.1	25.9	95	25.1	0.4	S	0.13	0.9	S	25.9	29.6	29.6	29.0	1010.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.9	70	21.9	30.6	12.72	1.1394	0.00	115	1	100.0	5
13/12/19	12:05 a	25.9	25.9	25.8	95	25.0	0.4	SSE	0.13	1.8	SSE	25.9	29.4	29.4	28.9	1010.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.8	71	22.1	30.7	12.97	1.1392	0.00	112	1	98.2	5
13/12/19	12:10 a	25.8	25.9	25.8	95	24.9	0.4	SSE	0.13	1.3	SSE	25.8	29.2	29.2	28.6	1010.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.8	71	22.1	30.7	12.97	1.1393	0.00	111	1	97.4	5
13/12/19	12:15 a	25.8	25.8	25.8	95	24.9	0.4	S	0.13	1.8	SSE	25.8	29.2	29.2	28.6	1010.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.9	70	21.9	30.6	12.72	1.1394	0.00	113	1	99.1	5
13/12/19	12:20 a	25.8	25.8	25.8	94	24.8	0.9	SW	0.27	2.2	SSE	25.8	29.2	29.2	28.6	1010.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.8	70	21.9	30.5	12.72	1.1396	0.00	116	1	100.0	5
13/12/19	12:25 a	25.7	25.8	25.7	94	24.6	0.9	S	0.27	2.7	S	25.7	28.8	28.8	28.2	1010.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.8	70	21.9	30.5	12.72	1.1396	0.00	114	1	100.0	5
13/12/19	12:30 a	25.6	25.7	25.6	94	24.6	0.9	SSW	0.27	2.2	S	25.6	28.7	28.7	28.1	1010.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.8	70	21.9	30.5	12.72	1.1396	0.00	115	1	100.0	5
13/12/19	12:35 a	25.6	25.7	25.6	94	24.6	1.3	SSW	0.40	2.7	SSE	25.6	28.7	28.7	28.1	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.8	70	21.9	30.5	12.72	1.1394	0.00	115	1	100.0	5
13/12/19	12:40 a	25.7	25.7	25.6	94	24.6	0.9	SSW	0.27	2.2	SSE	25.7	28.8	28.8	28.2	1010.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.8	70	21.9	30.5	12.72	1.1394	0.00	113	1	99.1	5
13/12/19	12:45 a	25.6	25.7	25.6	94	24.6	0.9	SSE	0.27	1.8	S	25.6	28.7	28.7	28.1	1010.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.8	70	21.8	30.4	12.73	1.1397	0.00	113	1	99.1	5
13/12/19	12:50 a	25.6	25.6	25.6	94	24.6	0.9	S	0.27	2.7	S	25.6	28.7	28.7	28.1	1010.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.8	70	21.8	30.4	12.73	1.1396	0.00	114	1	100.0	5
13/12/19	12:55 a	25.6	25.7	25.6	93	24.4	1.3	SSW	0.40	2.7	SSE	25.6	28.6	28.6	27.9	1009.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.8	71	22.0	30.6	12.97	1.1390	0.00	114	1	100.0	5
13/12/19	1:00 a	25.6	25.6	25.6	94	24.6	0.9	S	0.27	2.7	SSE	25.6	28.7	28.7	28.1	1010.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.8	71	22.0	30.6	12.97	1.1392	0.00	114	1	100.0	5
13/12/19	1:05 a	25.6	25.6	25.6	94	24.6	0.9	S	0.27	2.2	S	25.6	28.7	28.7	28.1	1009.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.8	70	21.8	30.4	12.73	1.1394	0.00	116	1	100.0	5
