		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
26/06/19	12:00 a	25.9	25.9	25.9	92	24.5	0.4	NNE	0.13	1.3	NNE	25.9	29.2	29.2	28.6	760.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	28.2	75	23.4	32.1	14.29	 .8462	0.00	117	1	100.0	5
26/06/19	12:05 a	25.9	25.9	25.9	92	24.5	0.4	NE	0.13	1.3	NE	25.9	29.1	29.1	28.5	760.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	28.2	75	23.4	32.1	14.29	 .8461	0.00	116	1	100.0	5
26/06/19	12:10 a	25.9	25.9	25.8	93	24.7	0.9	NE	0.27	1.3	NE	25.9	29.2	29.2	28.6	760.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	28.2	75	23.4	32.1	14.29	 .8461	0.00	117	1	100.0	5
26/06/19	12:15 a	25.8	25.8	25.8	93	24.6	0.4	NE	0.13	0.9	NE	25.8	28.9	28.9	28.4	760.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	28.2	75	23.4	32.1	14.29	 .8460	0.00	117	1	100.0	5
26/06/19	12:20 a	25.7	25.8	25.7	93	24.5	0.0	---	0.00	0.0	---	25.7	28.8	28.8	28.2	760.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	28.2	75	23.4	32.1	14.29	 .8458	0.00	117	1	100.0	5
26/06/19	12:25 a	25.7	25.7	25.7	93	24.5	0.0	NE	0.00	0.4	NE	25.7	28.8	28.8	28.2	759.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	28.2	75	23.4	32.1	14.29	 .8457	0.00	113	1	99.1	5
26/06/19	12:30 a	25.7	25.7	25.7	93	24.4	0.0	---	0.00	0.0	---	25.7	28.7	28.7	28.1	759.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	28.2	75	23.4	32.1	14.29	 .8456	0.00	115	1	100.0	5
26/06/19	12:35 a	25.7	25.7	25.7	93	24.5	0.0	---	0.00	0.0	---	25.7	28.8	28.8	28.2	759.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	28.2	75	23.4	32.1	14.29	 .8456	0.00	117	1	100.0	5
26/06/19	12:40 a	25.7	25.7	25.7	94	24.7	0.4	E	0.13	0.9	ENE	25.7	28.9	28.9	28.4	759.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	28.2	75	23.4	32.1	14.29	 .8455	0.00	117	1	100.0	5
26/06/19	12:45 a	25.8	25.8	25.7	92	24.4	0.9	E	0.27	1.3	E	25.8	28.9	28.9	28.3	759.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	28.2	75	23.4	32.1	14.29	 .8454	0.00	118	1	100.0	5
26/06/19	12:50 a	25.9	25.9	25.8	91	24.4	0.9	ENE	0.27	1.8	NE	25.9	29.1	29.1	28.4	759.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.026	28.2	75	23.4	32.1	14.29	 .8452	0.00	117	1	100.0	5
26/06/19	12:55 a	26.0	26.0	25.9	91	24.4	0.9	ENE	0.27	1.8	E	26.0	29.2	29.2	28.6	759.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	28.2	75	23.4	32.1	14.29	 .8451	0.00	115	1	100.0	5
26/06/19	1:00 a	26.0	26.1	26.0	91	24.4	0.9	ENE	0.27	2.2	NE	26.0	29.2	29.2	28.6	759.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	28.2	75	23.4	32.1	14.29	 .8449	0.00	114	1	100.0	5
26/06/19	1:05 a	26.1	26.1	26.1	91	24.5	0.9	ENE	0.27	2.2	NE	26.1	29.4	29.4	28.8	759.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	28.2	75	23.4	32.1	14.29	 .8448	0.00	115	1	100.0	5
26/06/19	1:10 a	26.1	26.1	26.1	90	24.3	1.3	ENE	0.40	2.7	E	26.1	29.3	29.3	28.7	759.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	28.2	76	23.6	32.3	14.59	 .8443	0.00	117	1	100.0	5
26/06/19	1:15 a	26.1	26.1	26.1	90	24.3	1.3	ENE	0.40	2.7	E	26.1	29.3	29.3	28.7	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	28.3	76	23.6	32.4	14.59	 .8438	0.00	117	1	100.0	5
