		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
17/12/19	12:00 a	26.6	27.1	26.6	93	25.4	2.2	SSW	0.67	4.9	SSE	26.6	30.9	30.9	30.4	1008.9	0.51	12.7	0	0.00	0	0.0	0.00	0.0	0.000	0.029	27.4	73	22.2	30.2	13.62	1.1390	0.00	116	1	100.0	5
17/12/19	12:05 a	26.3	26.6	26.3	95	25.5	2.2	S	0.67	4.9	S	26.3	30.5	30.5	29.9	1008.9	0.51	10.9	0	0.00	0	0.0	0.00	0.0	0.000	0.028	27.4	74	22.4	30.3	13.92	1.1386	0.00	113	1	99.1	5
17/12/19	12:10 a	26.1	26.3	26.1	95	25.2	2.7	SSW	0.80	6.7	SSE	26.1	29.8	29.8	29.3	1008.8	0.76	11.7	0	0.00	0	0.0	0.00	0.0	0.000	0.027	27.4	75	22.6	30.4	14.32	1.1380	0.00	113	1	99.1	5
17/12/19	12:15 a	25.7	26.1	25.7	95	24.9	3.1	S	0.94	7.2	S	25.7	29.1	29.1	28.5	1008.7	2.03	34.8	0	0.00	0	0.0	0.00	0.0	0.000	0.026	27.4	75	22.6	30.4	14.32	1.1379	0.00	117	1	100.0	5
17/12/19	12:20 a	25.4	25.7	25.4	96	24.8	4.0	S	1.21	8.0	SW	24.8	28.6	27.9	27.4	1008.6	5.33	99.6	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.4	75	22.6	30.3	14.32	1.1381	0.00	115	1	100.0	5
17/12/19	12:25 a	25.2	25.4	25.2	96	24.5	2.7	S	0.80	5.8	S	25.2	28.1	28.1	27.5	1008.6	5.33	93.2	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.3	75	22.5	30.2	14.33	1.1384	0.00	117	1	100.0	5
17/12/19	12:30 a	25.3	25.3	25.2	97	24.8	2.2	SSE	0.67	4.5	SSE	25.3	28.3	28.3	27.7	1008.6	4.32	60.7	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.3	75	22.5	30.1	14.33	1.1387	0.00	116	1	100.0	5
17/12/19	12:35 a	25.2	25.3	25.2	97	24.7	1.8	ESE	0.54	3.6	SSE	25.2	28.2	28.2	27.6	1008.7	4.83	73.9	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.3	75	22.5	30.1	14.33	1.1388	0.00	113	1	99.1	5
17/12/19	12:40 a	24.9	25.2	24.9	97	24.4	1.3	NNE	0.40	4.0	NE	24.9	27.6	27.6	27.0	1008.4	8.64	152.4	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	75	22.5	30.1	14.33	1.1385	0.00	102	1	89.5	5
17/12/19	12:45 a	25.2	25.2	24.9	97	24.7	0.9	WNW	0.27	2.2	WNW	25.2	28.2	28.2	27.6	1008.2	5.59	116.1	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.2	75	22.4	30.0	14.33	1.1386	0.00	112	1	98.2	5
