		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
13/08/19	12:00 a	27.5	27.6	27.5	95	26.6	0.4	NE	0.13	1.3	NE	27.5	33.8	33.8	33.3	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.5	67	21.8	31.3	12.08	1.1370	0.00	111	1	97.4	5
13/08/19	12:05 a	27.4	27.6	27.4	95	26.6	0.4	NE	0.13	0.9	NE	27.4	33.6	33.6	33.1	1010.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.5	67	21.8	31.3	12.08	1.1371	0.00	112	1	98.2	5
13/08/19	12:10 a	27.4	27.4	27.4	95	26.5	0.9	NE	0.27	1.3	NE	27.4	33.4	33.4	32.9	1010.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	28.5	67	21.8	31.3	12.08	1.1371	0.00	114	1	100.0	5
13/08/19	12:15 a	27.4	27.4	27.4	95	26.6	0.4	NE	0.13	1.3	NE	27.4	33.6	33.6	33.1	1010.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.5	67	21.8	31.3	12.08	1.1370	0.00	114	1	100.0	5
13/08/19	12:20 a	27.4	27.4	27.4	95	26.6	0.4	NE	0.13	0.9	NE	27.4	33.6	33.6	33.1	1010.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.5	67	21.8	31.3	12.08	1.1370	0.00	111	1	97.4	5
13/08/19	12:25 a	27.5	27.5	27.4	95	26.6	0.4	E	0.13	1.3	ENE	27.5	33.8	33.8	33.3	1009.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.6	68	22.1	31.6	12.28	1.1360	0.00	111	1	97.4	5
13/08/19	12:30 a	27.5	27.5	27.4	95	26.6	0.0	E	0.00	0.9	E	27.5	33.8	33.8	33.3	1009.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.5	68	22.0	31.5	12.28	1.1363	0.00	111	1	97.4	5
13/08/19	12:35 a	27.5	27.5	27.4	95	26.6	0.0	---	0.00	0.0	---	27.5	33.8	33.8	33.3	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.5	68	22.0	31.5	12.28	1.1361	0.00	106	1	93.0	5
13/08/19	12:40 a	27.4	27.5	27.4	95	26.6	0.0	---	0.00	0.0	---	27.4	33.6	33.6	33.1	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.6	68	22.1	31.6	12.28	1.1358	0.00	109	1	95.6	5
