		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
20/11/19	12:35 p	31.8	31.8	31.6	70	25.7	1.8	NW	0.54	4.5	NNW	31.8	40.0	40.0	46.9	1010.9	0.00	0.0	703	5.04	807	7.4	0.26	7.7	0.000	0.047	26.1	47	13.9	25.8	8.67	1.1592	0.00	113	1	99.1	5
20/11/19	12:40 p	31.9	31.9	31.8	68	25.2	2.2	NW	0.67	4.5	NNW	31.9	39.5	39.5	46.6	1010.9	0.00	0.0	794	5.69	800	7.6	0.27	7.6	0.000	0.047	26.0	48	14.1	25.9	8.87	1.1590	0.00	114	1	100.0	5
20/11/19	12:45 p	31.8	31.9	31.7	67	24.9	1.8	NW	0.54	4.5	NW	31.8	38.8	38.8	45.9	1010.6	0.00	0.0	783	5.61	796	7.4	0.26	7.4	0.000	0.047	26.1	51	15.1	26.1	9.35	1.1573	0.00	116	1	100.0	5
20/11/19	12:50 p	31.9	31.9	31.7	69	25.5	1.8	NW	0.54	3.1	WNW	31.9	39.9	39.9	47.0	1010.6	0.00	0.0	763	5.47	817	7.1	0.25	7.4	0.000	0.047	25.9	49	14.4	25.9	8.98	1.1586	0.00	117	1	100.0	5
20/11/19	12:55 p	32.1	32.2	31.9	65	24.6	1.8	NW	0.54	4.0	W	32.1	38.9	38.9	45.9	1010.5	0.00	0.0	765	5.48	788	6.9	0.25	7.0	0.000	0.048	25.8	47	13.7	25.6	8.68	1.1598	0.00	117	1	100.0	5
20/11/19	1:00 p	31.8	32.1	31.8	69	25.4	1.8	NW	0.54	3.1	NNE	31.8	39.7	39.7	46.6	1010.5	0.00	0.0	708	5.07	749	6.5	0.23	6.6	0.000	0.047	25.7	47	13.6	25.5	8.68	1.1604	0.53	116	1	100.0	5
20/11/19	1:05 p	32.0	32.3	31.9	65	24.6	1.8	NNW	0.54	5.4	NW	32.0	38.8	38.8	45.6	1010.5	0.00	0.0	707	5.07	744	6.3	0.23	6.4	0.000	0.047	25.7	51	14.8	25.7	9.35	1.1591	0.00	116	1	100.0	5
20/11/19	1:10 p	31.8	32.0	31.7	64	24.1	2.2	NW	0.67	4.5	NW	31.8	37.9	37.9	44.7	1010.4	0.00	0.0	698	5.00	703	6.1	0.22	6.2	0.000	0.047	25.7	49	14.2	25.6	8.99	1.1598	0.00	113	1	99.1	5
20/11/19	1:15 p	31.7	31.8	31.6	66	24.5	2.2	NW	0.67	4.9	NW	31.7	38.2	38.2	44.9	1010.3	0.00	0.0	680	4.87	687	5.9	0.21	6.0	0.000	0.046	25.6	46	13.1	25.3	8.49	1.1610	0.00	113	1	99.1	5
20/11/19	1:20 p	31.8	31.9	31.7	68	25.1	2.2	NNW	0.67	4.9	NNW	31.8	39.2	39.2	45.8	1010.3	0.00	0.0	665	4.77	671	5.6	0.20	5.7	0.000	0.047	25.5	47	13.4	25.3	8.69	1.1612	0.00	113	1	99.1	5
20/11/19	1:25 p	31.4	31.8	31.4	68	24.8	2.7	N	0.80	5.4	NNE	31.4	38.3	38.3	44.8	1010.3	0.00	0.0	650	4.66	654	5.4	0.19	5.5	0.000	0.046	25.6	52	15.0	25.6	9.49	1.1590	0.00	117	1	100.0	5
20/11/19	1:30 p	31.6	31.6	31.4	68	24.9	2.2	NNW	0.67	4.9	N	31.6	38.6	38.6	45.1	1010.2	0.00	0.0	635	4.55	642	5.2	0.19	5.3	0.000	0.046	25.6	50	14.4	25.6	9.19	1.1597	0.00	116	1	100.0	5
20/11/19	1:35 p	31.4	31.6	31.4	68	24.8	2.2	N	0.67	4.5	NE	31.4	38.3	38.3	44.7	1010.1	0.00	0.0	621	4.45	628	4.9	0.17	5.0	0.000	0.046	25.6	48	13.7	25.4	8.89	1.1603	0.00	116	1	100.0	5
20/11/19	1:40 p	31.2	31.4	31.2	69	24.9	2.7	N	0.80	4.9	NE	31.2	38.0	38.0	44.3	1010.1	0.00	0.0	604	4.33	612	4.7	0.17	4.8	0.000	0.045	25.5	47	13.4	25.3	8.69	1.1610	0.00	116	1	100.0	5
20/11/19	1:45 p	31.3	31.3	31.2	70	25.2	2.7	NNW	0.80	5.4	NNE	31.3	38.6	38.6	44.8	1010.1	0.00	0.0	588	4.21	594	4.5	0.16	4.6	0.000	0.045	25.5	50	14.3	25.5	9.19	1.1599	0.00	117	1	100.0	5
20/11/19	1:50 p	31.1	31.3	31.1	71	25.2	2.7	NNW	0.80	4.9	N	31.1	38.2	38.2	44.3	1010.0	0.00	0.0	574	4.11	578	4.2	0.15	4.3	0.000	0.044	25.5	48	13.7	25.3	8.89	1.1605	0.00	114	1	100.0	5
20/11/19	1:55 p	31.3	31.3	31.1	69	25.0	2.2	NW	0.67	5.8	NNW	31.3	38.3	38.3	44.3	1010.0	0.00	0.0	560	4.01	568	4.0	0.14	4.1	0.000	0.045	25.4	45	12.6	25.1	8.39	1.1619	0.00	114	1	100.0	5
20/11/19	2:00 p	31.3	31.4	31.3	68	24.7	2.7	NW	0.80	5.4	WNW	31.3	38.0	38.0	44.0	1009.9	0.00	0.0	553	3.96	555	3.8	0.14	3.9	0.000	0.045	25.4	44	12.2	24.9	8.20	1.1625	0.48	117	1	100.0	5
20/11/19	2:05 p	31.2	31.3	31.2	67	24.4	2.2	NW	0.67	4.5	NNE	31.2	37.4	37.4	43.4	1010.0	0.00	0.0	558	4.00	564	3.6	0.13	3.7	0.000	0.045	25.3	48	13.5	25.2	8.90	1.1613	0.00	116	1	100.0	5
20/11/19	2:10 p	31.1	31.3	31.1	68	24.5	3.6	NW	1.07	5.8	NW	31.1	37.4	37.3	42.9	1010.1	0.00	0.0	532	3.81	538	3.4	0.12	3.5	0.000	0.044	25.4	47	13.3	25.2	8.70	1.1615	0.00	115	1	100.0	5
20/11/19	2:15 p	31.0	31.1	31.0	68	24.4	2.2	NNW	0.67	4.5	WNW	31.0	37.1	37.1	42.9	1010.0	0.00	0.0	514	3.68	533	3.2	0.11	3.3	0.000	0.044	25.3	44	12.2	24.9	8.20	1.1628	0.00	117	1	100.0	5
20/11/19	2:20 p	31.2	31.2	31.0	69	24.8	2.2	NNW	0.67	5.4	WNW	31.2	37.8	37.8	43.4	1009.9	0.00	0.0	482	3.45	490	3.0	0.11	3.1	0.000	0.045	25.2	44	12.1	24.8	8.20	1.1633	0.00	115	1	100.0	5
20/11/19	2:25 p	30.9	31.2	30.9	70	24.8	2.2	NNW	0.67	5.8	N	30.9	37.6	37.6	42.9	1010.0	0.00	0.0	465	3.33	471	2.8	0.10	2.8	0.000	0.044	25.3	48	13.5	25.1	8.90	1.1616	0.00	112	1	98.2	5
