		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
22/11/19	12:00 a	25.4	25.4	25.3	95	24.5	0.4	E	0.13	0.9	E	25.4	28.3	28.3	27.8	1012.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	73	21.8	29.4	13.64	1.1447	0.00	114	1	100.0	5
22/11/19	12:05 a	25.3	25.4	25.3	95	24.5	0.4	E	0.13	1.3	E	25.3	28.2	28.2	27.7	1011.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	73	21.8	29.4	13.64	1.1445	0.00	112	1	98.2	5
22/11/19	12:10 a	25.3	25.3	25.3	95	24.5	0.4	E	0.13	1.3	E	25.3	28.2	28.2	27.7	1011.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	73	21.8	29.4	13.64	1.1446	0.00	115	1	100.0	5
22/11/19	12:15 a	25.3	25.3	25.3	95	24.5	0.9	E	0.27	1.8	E	25.3	28.2	28.2	27.7	1012.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	73	21.8	29.4	13.64	1.1447	0.00	110	1	96.5	5
22/11/19	12:20 a	25.3	25.3	25.3	95	24.5	0.9	E	0.27	1.3	E	25.3	28.2	28.2	27.7	1012.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	73	21.8	29.4	13.64	1.1447	0.00	111	1	97.4	5
22/11/19	12:25 a	25.4	25.4	25.3	95	24.5	0.4	ENE	0.13	1.3	ENE	25.4	28.3	28.3	27.8	1011.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	73	21.8	29.4	13.64	1.1446	0.00	114	1	100.0	5
22/11/19	12:30 a	25.3	25.4	25.3	95	24.5	0.9	E	0.27	1.8	ENE	25.3	28.2	28.2	27.7	1011.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	73	21.8	29.4	13.64	1.1445	0.00	114	1	100.0	5
22/11/19	12:35 a	25.3	25.4	25.3	95	24.5	0.9	ENE	0.27	1.8	ENE	25.3	28.2	28.2	27.7	1011.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	73	21.9	29.6	13.63	1.1442	0.00	114	1	100.0	5
22/11/19	12:40 a	25.3	25.3	25.3	95	24.5	0.9	ENE	0.27	1.8	ENE	25.3	28.2	28.2	27.7	1011.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	73	21.8	29.4	13.64	1.1441	0.00	116	1	100.0	5
22/11/19	12:45 a	25.2	25.3	25.2	95	24.4	0.9	ENE	0.27	1.3	ENE	25.2	27.9	27.9	27.3	1011.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	73	21.8	29.4	13.64	1.1441	0.00	116	1	100.0	5
22/11/19	12:50 a	25.2	25.3	25.2	96	24.5	0.9	ENE	0.27	1.8	ENE	25.2	28.1	28.1	27.5	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.0	73	21.7	29.3	13.64	1.1443	0.00	114	1	100.0	5
22/11/19	12:55 a	25.2	25.2	25.1	96	24.5	0.4	ENE	0.13	1.3	ENE	25.2	27.9	27.9	27.4	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.0	73	21.7	29.3	13.64	1.1443	0.00	114	1	100.0	5
22/11/19	1:00 a	25.1	25.1	25.1	96	24.4	0.4	ENE	0.13	0.9	ENE	25.1	27.8	27.8	27.2	1011.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.0	73	21.7	29.3	13.64	1.1441	0.00	116	1	100.0	5
22/11/19	1:05 a	25.1	25.1	25.0	96	24.4	0.4	ENE	0.13	0.9	ENE	25.1	27.7	27.7	27.1	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.0	73	21.7	29.3	13.64	1.1439	0.00	117	1	100.0	5
22/11/19	1:10 a	24.9	25.1	24.9	96	24.3	0.0	ENE	0.00	0.9	ENE	24.9	27.5	27.5	26.9	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.0	73	21.7	29.3	13.64	1.1440	0.00	114	1	100.0	5
22/11/19	1:15 a	24.9	25.0	24.9	96	24.3	0.4	ENE	0.13	1.3	W	24.9	27.5	27.5	26.9	1011.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.0	73	21.7	29.3	13.64	1.1441	0.00	116	1	100.0	5
22/11/19	1:20 a	24.9	25.0	24.9	97	24.4	0.4	WNW	0.13	1.3	WNW	24.9	27.6	27.6	27.0	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.0	73	21.7	29.3	13.64	1.1440	0.00	115	1	100.0	5
22/11/19	1:25 a	25.1	25.1	24.9	96	24.4	0.4	WNW	0.13	0.9	WNW	25.1	27.8	27.8	27.2	1010.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.0	73	21.7	29.3	13.64	1.1438	0.00	113	1	99.1	5
22/11/19	1:30 a	25.1	25.1	25.1	96	24.4	0.0	WNW	0.00	0.9	WNW	25.1	27.8	27.8	27.2	1010.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.0	74	22.0	29.4	13.94	1.1434	0.00	112	1	98.2	5
