		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
21/11/19	12:00 a	25.1	25.1	25.0	95	24.2	0.9	ENE	0.27	1.3	NE	25.1	27.6	27.6	27.0	1012.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.1	70	21.2	29.2	12.80	1.1456	0.00	117	1	100.0	5
21/11/19	12:05 a	25.1	25.1	25.0	95	24.3	0.4	ENE	0.13	1.3	ENE	25.1	27.7	27.7	27.1	1011.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	70	21.2	29.2	12.80	1.1455	0.00	113	1	99.1	5
21/11/19	12:10 a	25.1	25.2	25.1	95	24.3	0.4	ENE	0.13	1.3	ENE	25.1	27.7	27.7	27.1	1011.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	70	21.2	29.2	12.80	1.1454	0.00	112	1	98.2	5
21/11/19	12:15 a	25.1	25.2	25.1	95	24.3	0.4	ENE	0.13	1.3	ENE	25.1	27.7	27.7	27.1	1011.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.1	70	21.1	29.1	12.81	1.1455	0.00	116	1	100.0	5
21/11/19	12:20 a	25.1	25.1	25.1	95	24.2	0.4	ENE	0.13	1.3	ENE	25.1	27.6	27.6	27.0	1011.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.1	70	21.1	29.1	12.81	1.1455	0.00	117	1	100.0	5
21/11/19	12:25 a	25.0	25.1	25.0	95	24.1	0.4	ENE	0.13	0.9	ENE	25.0	27.5	27.5	26.9	1011.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.1	70	21.1	29.1	12.81	1.1455	0.00	117	1	100.0	5
21/11/19	12:30 a	24.9	25.0	24.9	95	24.1	0.4	ENE	0.13	0.9	ENE	24.9	27.4	27.4	26.8	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.1	70	21.1	29.1	12.81	1.1453	0.00	117	1	100.0	5
21/11/19	12:35 a	24.9	24.9	24.8	95	24.0	0.4	ENE	0.13	1.8	NE	24.9	27.3	27.3	26.7	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.1	70	21.1	29.1	12.81	1.1452	0.00	117	1	100.0	5
21/11/19	12:40 a	24.9	24.9	24.8	95	24.0	0.9	E	0.27	1.8	E	24.9	27.3	27.3	26.7	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.1	70	21.1	29.1	12.81	1.1452	0.00	115	1	100.0	5
21/11/19	12:45 a	24.9	24.9	24.8	95	24.0	0.9	ENE	0.27	1.8	E	24.9	27.3	27.3	26.7	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.1	70	21.1	29.1	12.81	1.1452	0.00	113	1	99.1	5
21/11/19	12:50 a	24.9	24.9	24.9	95	24.0	0.9	ENE	0.27	1.3	ENE	24.9	27.3	27.3	26.7	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.1	70	21.1	29.1	12.81	1.1452	0.00	114	1	100.0	5
21/11/19	12:55 a	24.9	24.9	24.9	95	24.1	0.9	ENE	0.27	1.3	ENE	24.9	27.4	27.4	26.8	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.0	70	21.1	29.0	12.81	1.1456	0.00	113	1	99.1	5
