		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
01/12/19	12:00 a	25.5	25.6	25.5	95	24.6	0.4	ENE	0.13	0.9	ENE	25.5	28.6	28.6	28.0	1009.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.7	72	22.2	30.4	13.25	1.1392	0.00	117	1	100.0	5
01/12/19	12:05 a	25.5	25.5	25.4	96	24.8	0.4	ENE	0.13	1.3	ENE	25.5	28.7	28.7	28.1	1009.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.6	72	22.1	30.4	13.25	1.1395	0.00	115	1	100.0	5
01/12/19	12:10 a	25.5	25.5	25.4	95	24.6	0.4	ENE	0.13	0.9	ENE	25.5	28.6	28.6	28.0	1009.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.6	72	22.1	30.4	13.25	1.1395	0.00	116	1	100.0	5
01/12/19	12:15 a	25.4	25.5	25.4	95	24.6	0.4	ENE	0.13	0.9	ENE	25.4	28.4	28.4	27.9	1009.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.6	72	22.1	30.4	13.25	1.1395	0.00	115	1	100.0	5
01/12/19	12:20 a	25.4	25.5	25.4	96	24.8	0.4	ENE	0.13	0.9	ENE	25.4	28.6	28.6	28.0	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	27.7	72	22.2	30.4	13.25	1.1391	0.00	113	1	99.1	5
01/12/19	12:25 a	25.4	25.4	25.4	96	24.7	0.9	ENE	0.27	1.8	ENE	25.4	28.4	28.4	27.9	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.6	72	22.1	30.4	13.25	1.1393	0.00	113	1	99.1	5
01/12/19	12:30 a	25.4	25.4	25.3	96	24.7	0.9	ENE	0.27	1.3	ENE	25.4	28.4	28.4	27.9	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.6	72	22.1	30.4	13.25	1.1393	0.00	117	1	100.0	5
01/12/19	12:35 a	25.3	25.4	25.3	96	24.6	0.9	ENE	0.27	1.8	ENE	25.3	28.3	28.3	27.8	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.6	72	22.1	30.3	13.25	1.1396	0.00	114	1	100.0	5
01/12/19	12:40 a	25.3	25.4	25.3	96	24.6	0.9	ENE	0.27	1.3	ENE	25.3	28.3	28.3	27.8	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.6	72	22.1	30.4	13.25	1.1392	0.00	115	1	100.0	5
01/12/19	12:45 a	25.2	25.3	25.2	96	24.5	0.9	E	0.27	1.3	ENE	25.2	28.1	28.1	27.5	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.6	72	22.1	30.3	13.25	1.1397	0.00	115	1	100.0	5
01/12/19	12:50 a	25.2	25.3	25.2	96	24.5	0.9	E	0.27	1.8	E	25.2	28.1	28.1	27.5	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.6	72	22.1	30.3	13.25	1.1396	0.00	115	1	100.0	5
01/12/19	12:55 a	25.2	25.2	25.2	96	24.5	0.9	E	0.27	1.8	E	25.2	27.9	27.9	27.4	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.5	72	22.0	30.2	13.25	1.1399	0.00	114	1	100.0	5
01/12/19	1:00 a	25.1	25.2	25.1	96	24.4	0.9	E	0.27	1.3	E	25.1	27.8	27.8	27.2	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.6	72	22.1	30.3	13.25	1.1395	0.00	114	1	100.0	5
01/12/19	1:05 a	25.1	25.1	25.1	96	24.4	0.9	E	0.27	1.8	E	25.1	27.8	27.8	27.2	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	27.5	72	22.0	30.2	13.25	1.1398	0.00	116	1	100.0	5
01/12/19	1:10 a	25.1	25.1	25.1	96	24.4	0.4	E	0.13	1.3	E	25.1	27.7	27.7	27.1	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.5	72	22.0	30.2	13.25	1.1399	0.00	116	1	100.0	5
01/12/19	1:15 a	25.1	25.1	25.0	96	24.4	0.0	E	0.00	0.9	E	25.1	27.7	27.7	27.1	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.5	72	22.0	30.2	13.25	1.1400	0.00	116	1	100.0	5
01/12/19	1:20 a	25.1	25.1	25.0	96	24.4	0.0	E	0.00	0.9	E	25.1	27.7	27.7	27.1	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	30.1	13.25	1.1401	0.00	116	1	100.0	5
01/12/19	1:25 a	25.0	25.1	25.0	96	24.3	0.0	E	0.00	0.9	E	25.0	27.6	27.6	27.0	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.5	72	22.0	30.2	13.25	1.1399	0.00	114	1	100.0	5
01/12/19	1:30 a	24.9	25.0	24.9	97	24.4	0.0	---	0.00	0.0	---	24.9	27.6	27.6	27.0	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	30.1	13.25	1.1402	0.00	111	1	97.4	5
01/12/19	1:35 a	24.9	25.0	24.9	97	24.4	0.4	E	0.13	0.9	E	24.9	27.6	27.6	27.0	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	30.1	13.25	1.1401	0.00	114	1	100.0	5
01/12/19	1:40 a	24.9	24.9	24.9	97	24.4	0.4	E	0.13	1.3	ENE	24.9	27.6	27.6	27.0	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	30.1	13.25	1.1400	0.00	115	1	100.0	5
01/12/19	1:45 a	25.0	25.0	24.9	97	24.5	0.4	ENE	0.13	0.9	ENE	25.0	27.7	27.7	27.2	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	30.1	13.25	1.1400	0.00	115	1	100.0	5
01/12/19	1:50 a	25.0	25.0	24.9	97	24.5	0.4	ENE	0.13	1.3	ENE	25.0	27.7	27.7	27.2	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	30.1	13.25	1.1400	0.00	117	1	100.0	5
01/12/19	1:55 a	25.0	25.0	24.9	97	24.5	0.4	ENE	0.13	0.9	ENE	25.0	27.7	27.7	27.2	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	29.9	13.25	1.1402	0.00	117	1	100.0	5
01/12/19	2:00 a	24.9	25.0	24.9	97	24.4	0.0	ENE	0.00	0.4	ENE	24.9	27.6	27.6	27.0	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	29.9	13.25	1.1402	0.00	112	1	98.2	5
01/12/19	2:05 a	24.9	24.9	24.9	97	24.4	0.0	ENE	0.00	0.9	ENE	24.9	27.6	27.6	27.0	1009.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	29.9	13.25	1.1401	0.00	110	1	96.5	5
01/12/19	2:10 a	24.9	25.0	24.9	97	24.4	0.4	ENE	0.13	0.9	ENE	24.9	27.6	27.6	27.0	1009.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	29.9	13.25	1.1400	0.00	116	1	100.0	5
01/12/19	2:15 a	24.9	24.9	24.9	97	24.4	0.4	ENE	0.13	0.9	ENE	24.9	27.5	27.5	26.9	1009.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	29.9	13.25	1.1399	0.00	115	1	100.0	5
01/12/19	2:20 a	24.9	25.0	24.9	97	24.4	0.9	ENE	0.27	1.8	ENE	24.9	27.6	27.6	27.0	1009.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.4	72	21.9	29.9	13.25	1.1399	0.00	115	1	100.0	5
01/12/19	2:25 a	24.9	25.0	24.9	97	24.4	0.4	E	0.13	1.3	E	24.9	27.5	27.5	26.9	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.8	13.25	1.1401	0.00	116	1	100.0	5
01/12/19	2:30 a	24.9	24.9	24.8	97	24.4	0.4	E	0.13	0.9	E	24.9	27.5	27.5	26.9	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.8	13.25	1.1401	0.00	115	1	100.0	5
01/12/19	2:35 a	24.9	24.9	24.8	97	24.4	0.4	E	0.13	0.9	E	24.9	27.5	27.5	26.9	1009.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.8	13.25	1.1402	0.00	115	1	100.0	5
01/12/19	2:40 a	24.9	24.9	24.9	97	24.4	0.9	E	0.27	1.3	E	24.9	27.6	27.6	27.0	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.8	13.25	1.1401	0.00	113	1	99.1	5
01/12/19	2:45 a	24.9	25.0	24.9	97	24.4	0.9	E	0.27	1.3	E	24.9	27.6	27.6	27.0	1009.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.8	13.25	1.1402	0.00	117	1	100.0	5
01/12/19	2:50 a	24.9	25.0	24.9	97	24.4	0.4	E	0.13	1.3	E	24.9	27.6	27.6	27.0	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.8	13.25	1.1401	0.00	116	1	100.0	5
01/12/19	2:55 a	25.0	25.0	24.9	97	24.5	0.0	E	0.00	0.9	E	25.0	27.7	27.7	27.2	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.7	13.25	1.1405	0.00	116	1	100.0	5
01/12/19	3:00 a	24.9	25.0	24.9	97	24.4	0.4	E	0.13	0.9	E	24.9	27.6	27.6	27.0	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.7	13.25	1.1404	0.00	115	1	100.0	5
01/12/19	3:05 a	25.0	25.0	24.9	97	24.5	0.9	E	0.27	1.3	E	25.0	27.7	27.7	27.2	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.7	13.25	1.1404	0.00	116	1	100.0	5
01/12/19	3:10 a	24.9	25.0	24.9	97	24.4	0.4	E	0.13	0.9	E	24.9	27.6	27.6	27.0	1009.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.7	13.25	1.1405	0.00	112	1	98.2	5
01/12/19	3:15 a	24.8	24.9	24.8	97	24.3	0.0	E	0.00	0.4	E	24.8	27.4	27.4	26.8	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.7	13.25	1.1405	0.00	111	1	97.4	5
01/12/19	3:20 a	24.8	24.9	24.8	97	24.3	0.0	---	0.00	0.0	---	24.8	27.4	27.4	26.8	1009.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.7	13.25	1.1406	0.00	115	1	100.0	5
01/12/19	3:25 a	24.9	24.9	24.8	97	24.4	0.0	---	0.00	0.0	---	24.9	27.5	27.5	26.9	1009.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.7	13.25	1.1407	0.00	114	1	100.0	5
01/12/19	3:30 a	24.8	24.9	24.8	97	24.3	0.4	E	0.13	0.9	E	24.8	27.4	27.4	26.8	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.3	72	21.8	29.7	13.25	1.1409	0.00	111	1	97.4	5
01/12/19	3:35 a	24.8	24.9	24.8	97	24.3	0.0	---	0.00	0.0	---	24.8	27.4	27.4	26.8	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.2	72	21.7	29.6	13.25	1.1412	0.00	114	1	100.0	5
01/12/19	3:40 a	24.8	24.8	24.8	97	24.3	0.0	---	0.00	0.0	---	24.8	27.3	27.3	26.7	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.022	27.2	72	21.7	29.6	13.25	1.1412	0.00	115	1	100.0	5
01/12/19	3:45 a	24.8	24.8	24.7	97	24.3	0.4	E	0.13	0.9	E	24.8	27.3	27.3	26.7	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.022	27.2	73	22.0	29.8	13.63	1.1408	0.00	112	1	98.2	5
01/12/19	3:50 a	24.9	24.9	24.8	97	24.4	0.4	E	0.13	0.9	E	24.9	27.5	27.5	26.9	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.2	72	21.7	29.6	13.25	1.1412	0.00	114	1	100.0	5
01/12/19	3:55 a	24.9	24.9	24.8	97	24.4	0.0	E	0.00	0.9	E	24.9	27.5	27.5	26.9	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.2	72	21.7	29.6	13.25	1.1412	0.00	116	1	100.0	5
01/12/19	4:00 a	24.8	24.9	24.8	97	24.3	0.4	E	0.13	1.3	E	24.8	27.4	27.4	26.8	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.2	73	22.0	29.8	13.63	1.1407	0.00	117	1	100.0	5
01/12/19	4:05 a	24.8	24.9	24.8	97	24.3	0.4	E	0.13	0.9	E	24.8	27.4	27.4	26.8	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.2	73	21.9	29.7	13.63	1.1410	0.00	115	1	100.0	5
01/12/19	4:10 a	24.8	24.9	24.8	97	24.3	0.4	E	0.13	0.9	E	24.8	27.4	27.4	26.8	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.2	72	21.7	29.6	13.25	1.1415	0.00	115	1	100.0	5
01/12/19	4:15 a	24.8	24.9	24.8	97	24.3	0.4	E	0.13	1.3	E	24.8	27.4	27.4	26.8	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.2	73	21.9	29.7	13.63	1.1410	0.00	114	1	100.0	5
01/12/19	4:20 a	24.8	24.9	24.8	97	24.3	0.4	NE	0.13	0.9	NE	24.8	27.4	27.4	26.8	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.2	73	21.9	29.7	13.63	1.1410	0.00	110	1	96.5	5
01/12/19	4:25 a	24.8	24.8	24.8	97	24.3	0.4	NE	0.13	0.9	NE	24.8	27.4	27.4	26.8	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.2	73	21.9	29.7	13.63	1.1411	0.00	116	1	100.0	5
01/12/19	4:30 a	24.8	24.8	24.8	97	24.3	0.4	NE	0.13	0.9	NE	24.8	27.4	27.4	26.8	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	27.1	73	21.9	29.6	13.63	1.1414	0.00	117	1	100.0	5
01/12/19	4:35 a	24.8	24.8	24.8	97	24.3	0.0	NE	0.00	0.9	NE	24.8	27.3	27.3	26.7	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.022	27.1	73	21.9	29.6	13.63	1.1414	0.00	115	1	100.0	5
01/12/19	4:40 a	24.8	24.8	24.7	97	24.3	0.4	NE	0.13	0.9	NE	24.8	27.3	27.3	26.7	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.022	27.1	73	21.9	29.6	13.63	1.1415	0.00	113	1	99.1	5
