		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
27/06/19	12:05 a	27.3	27.3	27.2	93	26.0	0.4	NNE	0.13	0.9	NNE	27.3	32.7	32.7	32.2	757.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	29.6	64	22.0	32.9	11.44	 .8420	0.00	116	1	100.0	5
27/06/19	12:10 a	27.3	27.3	27.2	93	26.0	0.4	NNE	0.13	0.9	NNE	27.3	32.7	32.7	32.2	757.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	29.6	64	22.0	32.9	11.44	 .8416	0.00	116	1	100.0	5
27/06/19	12:15 a	27.2	27.3	27.2	92	25.8	0.4	E	0.13	0.9	NE	27.2	32.3	32.3	31.8	757.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	29.6	65	22.3	33.1	11.64	 .8410	0.00	116	1	100.0	5
27/06/19	12:20 a	27.2	27.2	27.1	93	25.9	0.4	E	0.13	0.9	E	27.2	32.4	32.4	31.9	757.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	29.6	65	22.3	33.1	11.64	 .8409	0.00	114	1	100.0	5
27/06/19	12:25 a	27.2	27.2	27.1	93	25.9	0.4	E	0.13	1.3	ESE	27.2	32.4	32.4	31.9	757.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	29.6	65	22.3	33.2	11.64	 .8405	0.00	116	1	100.0	5
27/06/19	12:30 a	27.1	27.2	27.1	93	25.9	1.3	ESE	0.40	2.7	E	27.1	32.2	32.2	31.7	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	29.6	65	22.3	33.2	11.64	 .8404	0.00	117	1	100.0	5
27/06/19	12:35 a	27.1	27.1	27.1	93	25.9	0.9	ESE	0.27	2.7	E	27.1	32.2	32.2	31.7	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	29.6	65	22.3	33.2	11.64	 .8402	0.00	117	1	100.0	5
27/06/19	12:40 a	27.1	27.1	27.1	93	25.8	0.9	SSE	0.27	1.8	SSE	27.1	32.1	32.1	31.6	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	29.6	66	22.6	33.4	11.84	 .8396	0.00	117	1	100.0	5
27/06/19	12:45 a	27.0	27.1	27.0	93	25.8	0.9	SE	0.27	2.2	SSE	27.0	31.9	31.9	31.4	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	29.6	66	22.6	33.4	11.84	 .8396	0.00	116	1	100.0	5
27/06/19	12:50 a	27.0	27.0	27.0	93	25.8	0.4	SSE	0.13	1.8	SSE	27.0	31.9	31.9	31.4	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	29.6	66	22.6	33.4	11.84	 .8397	0.00	115	1	100.0	5
27/06/19	12:55 a	27.1	27.1	27.0	93	25.8	0.9	ESE	0.27	1.3	ESE	27.1	32.1	32.1	31.6	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	29.6	66	22.6	33.4	11.84	 .8394	0.00	114	1	100.0	5
27/06/19	1:00 a	27.1	27.1	27.0	93	25.8	1.3	E	0.40	1.8	E	27.1	32.1	32.1	31.6	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	29.6	67	22.8	33.6	12.04	 .8389	0.00	118	1	100.0	5
